Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
2,180,437,1118846996900,17.212,707.502,6451622.665,1872877.57,14.5,4.9,2,45.01,-0.26,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,181,437,1118846997000,17.185,712,6451626.065,1872874.622,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,182,437,1118846997100,17.155,716.5,6451629.466,1872871.675,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,183,437,1118846997200,17.128,721,6451632.866,1872868.727,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,184,437,1118846997300,17.099,725.5,6451636.266,1872865.78,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,185,437,1118846997400,17.071,730,6451639.667,1872862.832,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,186,437,1118846997500,17.042,734.5,6451643.067,1872859.885,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,187,437,1118846997600,17.014,739,6451646.467,1872856.937,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,188,437,1118846997700,16.986,743.5,6451649.867,1872853.99,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,189,437,1118846997800,16.957,747.999,6451653.268,1872851.042,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,190,437,1118846997900,16.929,752.499,6451656.668,1872848.095,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,191,437,1118846998000,16.901,756.999,6451660.068,1872845.147,14.5,4.9,2,45,0,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,192,437,1118846998100,16.872,761.5,6451663.469,1872842.199,14.5,4.9,2,44.99,-0.1,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,193,437,1118846998200,16.844,765.994,6451666.869,1872839.252,14.5,4.9,2,45.03,0.61,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,194,437,1118846998300,16.816,770.482,6451670.269,1872836.304,14.5,4.9,2,45.26,3.4,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,195,437,1118846998400,16.8,774.996,6451673.653,1872833.354,14.5,4.9,2,45.83,7.88,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,196,437,1118846998500,16.671,779.601,6451677.189,1872830.422,14.5,4.9,2,46.83,11.2,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,197,437,1118846998600,16.432,784.359,6451680.885,1872827.49,14.5,4.9,2,48.2,11.2,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,198,437,1118846998700,16.127,789.253,6451684.756,1872824.491,14.5,4.9,2,49.68,11.2,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,199,437,1118846998800,15.768,794.275,6451688.796,1872821.416,14.5,4.9,2,50.95,11.2,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,200,437,1118846998900,15.338,799.46,6451692.995,1872818.294,14.5,4.9,2,51.83,6.16,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,201,437,1118846999000,14.899,804.711,6451697.217,1872815.165,14.5,4.9,2,52.19,0.79,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,202,437,1118846999100,14.472,809.969,6451701.436,1872812.022,14.5,4.9,2,52,-4.34,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,203,437,1118846999200,14.059,815.177,6451705.645,1872808.87,14.5,4.9,2,51.35,-8.86,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,204,437,1118846999300,13.67,820.285,6451709.729,1872805.795,14.5,4.9,2,50.38,-11.2,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,205,437,1118846999400,13.231,825.257,6451713.755,1872802.839,14.5,4.9,2,49.38,-9.47,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,206,437,1118846999500,12.774,830.123,6451717.698,1872799.979,14.5,4.9,2,48.63,-5.68,2,NA,NA,NA,NA,NA,NA,0,13,0,0,us-101
2,207,437,1118846999600,12.34,834.94,6451721.586,1872797.136,14.5,4.9,2,48.15,-3.22,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,208,437,1118846999700,11.901,839.73,6451725.501,1872794.278,14.5,4.9,2,47.87,-2.21,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,209,437,1118846999800,11.491,844.493,6451729.35,1872791.437,14.5,4.9,2,47.78,-0.19,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,210,437,1118846999900,11.159,849.243,6451733.123,1872788.561,14.5,4.9,2,48.01,4.3,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,211,437,1118847000000,10.939,854.036,6451736.851,1872785.575,14.5,4.9,2,48.63,8.59,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,212,437,1118847000100,10.804,858.929,6451740.627,1872782.433,14.5,4.9,2,49.52,9.99,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,213,437,1118847000200,10.834,863.946,6451744.375,1872779.096,14.5,4.9,2,50.39,7.74,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,214,437,1118847000300,11.005,869.055,6451748.088,1872775.602,14.5,4.9,2,50.9,2.99,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,215,437,1118847000400,11.328,874.193,6451751.763,1872771.939,14.5,4.9,2,50.96,-1.95,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,216,437,1118847000500,11.495,879.299,6451755.474,1872768.452,14.5,4.9,2,50.68,-4.59,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,217,437,1118847000600,11.507,884.339,6451759.255,1872765.109,14.5,4.9,2,50.3,-3.56,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,218,437,1118847000700,11.429,889.336,6451763.036,1872761.888,14.5,4.9,2,50.05,-1.22,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,219,437,1118847000800,11.463,894.329,6451766.77,1872758.557,14.5,4.9,2,49.94,-0.47,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,220,437,1118847000900,11.475,899.322,6451770.517,1872755.245,14.5,4.9,2,49.87,-0.89,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,221,437,1118847001000,11.487,904.304,6451774.263,1872751.934,14.5,4.9,2,49.82,-0.6,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,222,437,1118847001100,11.505,909.276,6451778.009,1872748.622,14.5,4.9,2,49.82,0.51,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,223,437,1118847001200,11.547,914.255,6451781.755,1872745.311,14.5,4.9,2,49.88,1.11,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,224,437,1118847001300,11.589,919.251,6451785.501,1872741.999,14.5,4.9,2,49.96,0.61,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,225,437,1118847001400,11.63,924.255,6451789.247,1872738.688,14.5,4.9,2,50,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,226,437,1118847001500,11.671,929.255,6451792.994,1872735.376,14.5,4.9,2,50,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,227,437,1118847001600,11.713,934.257,6451796.74,1872732.065,14.5,4.9,2,49.98,-0.28,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,228,437,1118847001700,11.755,939.251,6451800.486,1872728.753,14.5,4.9,2,49.98,0.13,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,229,437,1118847001800,11.796,944.233,6451804.232,1872725.442,14.5,4.9,2,50.16,2.76,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,230,437,1118847001900,11.837,949.237,6451807.956,1872722.15,14.5,4.9,2,50.64,6.8,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,231,437,1118847002000,11.845,954.315,6451811.778,1872718.817,14.5,4.9,2,51.43,9.64,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,232,437,1118847002100,11.833,959.508,6451815.718,1872715.409,14.5,4.9,2,52.33,8.97,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,233,437,1118847002200,11.772,964.811,6451819.756,1872711.979,14.5,4.9,2,53.01,5.07,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,234,437,1118847002300,11.607,970.17,6451823.919,1872708.579,14.5,4.9,2,53.27,0.21,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,235,437,1118847002400,11.37,975.515,6451828.12,1872705.241,14.5,4.9,2,53.22,-2.12,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,236,437,1118847002500,11.166,980.806,6451832.258,1872701.915,14.5,4.9,2,53.25,1.34,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,237,437,1118847002600,11.015,986.093,6451836.304,1872698.597,14.5,4.9,2,53.75,8.45,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,238,437,1118847002700,10.835,991.506,6451840.475,1872695.21,14.5,4.9,2,54.86,11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,239,437,1118847002800,10.743,997.07,6451844.736,1872691.628,14.5,4.9,2,56.36,11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,240,437,1118847002900,10.68,1002.763,6451849.074,1872687.932,14.5,4.9,2,57.64,10.78,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,241,437,1118847003000,10.704,1008.634,6451853.535,1872684.014,14.5,4.9,2,58.28,2.53,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,242,437,1118847003100,10.741,1014.518,6451857.96,1872680.111,14.5,4.9,2,58.29,-3.62,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,243,437,1118847003200,10.733,1020.34,6451862.333,1872676.312,14.5,4.9,2,57.94,-4.56,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,244,437,1118847003300,10.741,1026.104,6451866.644,1872672.545,14.5,4.9,2,57.51,-3.51,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,245,437,1118847003400,10.751,1031.841,6451870.992,1872668.745,14.5,4.9,2,57.07,-4.51,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,246,437,1118847003500,10.776,1037.529,6451875.279,1872664.977,14.5,4.9,2,56.64,-4.89,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,247,437,1118847003600,10.768,1043.143,6451879.516,1872661.297,14.5,4.9,2,56.43,-0.59,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,248,437,1118847003700,10.76,1048.736,6451883.703,1872657.66,14.5,4.9,2,56.73,6.61,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,249,437,1118847003800,10.721,1054.415,6451888.008,1872653.961,14.5,4.9,2,57.5,10.19,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,250,437,1118847003900,10.777,1060.236,6451892.363,1872650.093,14.5,4.9,2,58.27,6.61,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,251,437,1118847004000,10.802,1066.145,6451896.836,1872646.163,14.5,4.9,2,58.55,-0.85,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,252,437,1118847004100,10.828,1072.027,6451901.258,1872642.276,14.5,4.9,2,58.32,-5.13,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,253,437,1118847004200,10.821,1077.822,6451905.631,1872638.476,14.5,4.9,2,57.99,-2.81,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,254,437,1118847004300,10.83,1083.581,6451909.92,1872634.728,14.5,4.9,2,57.89,1.26,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,255,437,1118847004400,10.839,1089.375,6451914.289,1872630.91,14.5,4.9,2,57.92,0.91,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,256,437,1118847004500,10.848,1095.202,6451918.716,1872627.042,14.5,4.9,2,57.74,-4.13,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,257,437,1118847004600,10.895,1100.991,6451923.041,1872623.212,14.5,4.9,2,57.12,-9.07,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,258,437,1118847004700,10.907,1106.662,6451927.314,1872619.474,14.5,4.9,2,56.24,-9.29,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,259,437,1118847004800,10.874,1112.218,6451931.517,1872615.856,14.5,4.9,2,55.51,-5.87,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,260,437,1118847004900,10.882,1117.714,6451935.637,1872612.256,14.5,4.9,2,55.1,-2.06,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,261,437,1118847005000,10.891,1123.198,6451939.778,1872608.637,14.5,4.9,2,54.97,0.07,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,262,437,1118847005100,10.899,1128.693,6451943.92,1872605.018,14.5,4.9,2,54.98,0.25,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,263,437,1118847005200,10.907,1134.193,6451948.062,1872601.399,14.5,4.9,2,55.02,0.25,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,264,437,1118847005300,10.916,1139.697,6451952.203,1872597.78,14.5,4.9,2,55.03,0.12,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,265,437,1118847005400,10.924,1145.219,6451956.345,1872594.161,14.5,4.9,2,54.86,-2.71,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,266,437,1118847005500,10.933,1150.725,6451960.508,1872590.523,14.5,4.9,2,54.3,-8.02,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,267,437,1118847005600,11.003,1156.126,6451964.578,1872586.884,14.5,4.9,2,53.25,-11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,268,437,1118847005700,10.985,1161.373,6451968.54,1872583.456,14.5,4.9,2,51.8,-11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,269,437,1118847005800,10.912,1166.486,6451972.423,1872580.155,14.5,4.9,2,50.36,-11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,270,437,1118847005900,10.801,1171.437,6451976.173,1872577.017,14.5,4.9,2,49.41,-6.54,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,271,437,1118847006000,10.561,1176.299,6451979.965,1872574.013,14.5,4.9,2,49.06,0.33,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,272,437,1118847006100,10.323,1181.185,6451983.804,1872570.966,14.5,4.9,2,49.17,3.07,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,273,437,1118847006200,10.058,1186.124,6451987.719,1872567.888,14.5,4.9,2,49.4,1.74,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,274,437,1118847006300,9.801,1191.085,6451991.611,1872564.819,14.5,4.9,2,49.51,0.09,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,275,437,1118847006400,9.545,1196.039,6451995.503,1872561.75,14.5,4.9,2,49.52,-0.1,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,276,437,1118847006500,9.288,1200.989,6451999.395,1872558.681,14.5,4.9,2,49.51,0.04,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,277,437,1118847006600,9.031,1205.947,6452003.287,1872555.612,14.5,4.9,2,49.45,-0.97,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,278,437,1118847006700,8.768,1210.9,6452007.193,1872552.539,14.5,4.9,2,49.24,-3,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,279,437,1118847006800,8.528,1215.823,6452011.06,1872549.47,14.5,4.9,2,48.84,-5.17,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,280,437,1118847006900,8.316,1220.689,6452014.855,1872546.426,14.5,4.9,2,48.29,-6.17,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,281,437,1118847007000,8.114,1225.482,6452018.597,1872543.416,14.5,4.9,2,47.74,-5.23,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,282,437,1118847007100,7.941,1230.215,6452022.266,1872540.432,14.5,4.9,2,47.33,-3.05,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,283,437,1118847007200,7.789,1234.919,6452025.896,1872537.453,14.5,4.9,2,47.12,-0.95,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,284,437,1118847007300,7.632,1239.618,6452029.54,1872534.468,14.5,4.9,2,47.06,0.1,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,285,437,1118847007400,7.475,1244.324,6452033.185,1872531.484,14.5,4.9,2,47.07,0.12,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,286,437,1118847007500,7.314,1249.033,6452036.832,1872528.502,14.5,4.9,2,47.08,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,287,437,1118847007600,7.154,1253.745,6452040.478,1872525.52,14.5,4.9,2,47.05,-0.52,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,288,437,1118847007700,6.993,1258.442,6452044.125,1872522.538,14.5,4.9,2,47.04,0.05,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,289,437,1118847007800,6.835,1263.125,6452047.77,1872519.554,14.5,4.9,2,47.25,3.44,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,290,437,1118847007900,6.65,1267.854,6452051.389,1872516.63,14.5,4.9,2,47.68,5.69,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,291,437,1118847008000,6.539,1272.674,6452055.089,1872513.535,14.5,4.9,2,47.93,1.48,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,292,437,1118847008100,6.553,1277.537,6452058.796,1872510.268,14.5,4.9,2,47.56,-8.39,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,293,437,1118847008200,6.643,1282.241,6452062.325,1872507.056,14.5,4.9,2,46.31,-11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,294,437,1118847008300,6.655,1286.772,6452065.735,1872504.053,14.5,4.9,2,44.43,-11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,295,437,1118847008400,6.656,1291.14,6452069.012,1872501.18,14.5,4.9,2,42.7,-11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,296,437,1118847008500,6.555,1295.332,6452072.122,1872498.589,14.5,4.9,2,41.56,-7.63,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,297,437,1118847008600,6.504,1299.405,6452075.239,1872495.925,14.5,4.9,2,41.03,-1.55,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,298,437,1118847008700,6.454,1303.487,6452078.356,1872493.261,14.5,4.9,2,40.92,-0.09,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,299,437,1118847008800,6.403,1307.581,6452081.473,1872490.597,14.5,4.9,2,40.92,-0.27,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,300,437,1118847008900,6.365,1311.662,6452084.59,1872487.933,14.5,4.9,2,40.98,1.16,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,301,437,1118847009000,6.263,1315.753,6452087.732,1872485.334,14.5,4.9,2,41.19,3.1,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,302,437,1118847009100,6.382,1319.888,6452090.771,1872482.532,14.5,4.9,2,41.45,2.85,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,303,437,1118847009200,6.624,1324.067,6452093.762,1872479.609,14.5,4.9,2,41.54,-0.45,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,304,437,1118847009300,7.043,1328.245,6452096.675,1872476.519,14.5,4.9,2,41.32,-4.3,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,305,437,1118847009400,7.317,1332.368,6452099.58,1872473.627,14.5,4.9,2,40.85,-5.84,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,306,437,1118847009500,7.472,1336.414,6452102.541,1872470.845,14.5,4.9,2,40.37,-4.08,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,307,437,1118847009600,7.421,1340.414,6452105.573,1872468.275,14.5,4.9,2,40.09,-1.55,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,308,437,1118847009700,7.434,1344.404,6452108.582,1872465.64,14.5,4.9,2,39.99,-0.1,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,309,437,1118847009800,7.447,1348.399,6452111.591,1872463.004,14.5,4.9,2,39.99,0.23,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,310,437,1118847009900,7.46,1352.401,6452114.6,1872460.368,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,311,437,1118847010000,7.474,1356.401,6452117.609,1872457.732,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,312,437,1118847010100,7.487,1360.401,6452120.618,1872455.097,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,313,437,1118847010200,7.501,1364.401,6452123.626,1872452.461,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,314,437,1118847010300,7.514,1368.4,6452126.635,1872449.825,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,315,437,1118847010400,7.527,1372.401,6452129.644,1872447.19,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,316,437,1118847010500,7.54,1376.401,6452132.653,1872444.554,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,317,437,1118847010600,7.553,1380.401,6452135.662,1872441.918,14.5,4.9,2,40,-0.02,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,318,437,1118847010700,7.566,1384.401,6452138.671,1872439.283,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,319,437,1118847010800,7.58,1388.4,6452141.679,1872436.647,14.5,4.9,2,40,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,320,437,1118847010900,7.594,1392.402,6452144.688,1872434.011,14.5,4.9,2,39.98,-0.24,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,321,437,1118847011000,7.607,1396.398,6452147.697,1872431.375,14.5,4.9,2,39.97,-0.07,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,322,437,1118847011100,7.62,1400.381,6452150.706,1872428.74,14.5,4.9,2,40.1,2.03,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,323,437,1118847011200,7.633,1404.375,6452153.693,1872426.123,14.5,4.9,2,40.53,6.25,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,324,437,1118847011300,7.605,1408.429,6452156.763,1872423.489,14.5,4.9,2,41.36,10.7,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,325,437,1118847011400,7.597,1412.622,6452159.919,1872420.754,14.5,4.9,2,42.52,11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,326,437,1118847011500,7.633,1416.93,6452163.157,1872417.888,14.5,4.9,2,43.71,11.2,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,327,437,1118847011600,7.689,1421.386,6452166.48,1872414.922,14.5,4.9,2,44.57,6.58,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,328,437,1118847011700,7.691,1425.909,6452169.887,1872411.937,14.5,4.9,2,45.01,1.73,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,329,437,1118847011800,7.681,1430.438,6452173.272,1872408.972,14.5,4.9,2,45.1,-0.74,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,330,437,1118847011900,7.672,1434.945,6452176.657,1872406.007,14.5,4.9,2,45.04,-0.61,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,331,437,1118847012000,7.663,1439.441,6452180.042,1872403.042,14.5,4.9,2,45,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,332,437,1118847012100,7.654,1443.941,6452183.427,1872400.077,14.5,4.9,2,45,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,333,437,1118847012200,7.646,1448.441,6452186.812,1872397.111,14.5,4.9,2,45,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,334,437,1118847012300,7.637,1452.941,6452190.197,1872394.146,14.5,4.9,2,45,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,335,437,1118847012400,7.628,1457.441,6452193.582,1872391.181,14.5,4.9,2,45,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,336,437,1118847012500,7.619,1461.941,6452196.967,1872388.216,14.5,4.9,2,45,0,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,337,437,1118847012600,7.61,1466.443,6452200.352,1872385.251,14.5,4.9,2,44.98,-0.25,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,338,437,1118847012700,7.601,1470.938,6452203.737,1872382.286,14.5,4.9,2,44.97,-0.06,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,339,437,1118847012800,7.592,1475.424,6452207.122,1872379.321,14.5,4.9,2,45.08,1.69,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,340,437,1118847012900,7.583,1479.923,6452210.485,1872376.375,14.5,4.9,2,45.39,4.48,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,341,437,1118847013000,7.558,1484.477,6452213.916,1872373.391,14.5,4.9,2,45.85,5.43,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,342,437,1118847013100,7.566,1489.107,6452217.39,1872370.325,14.5,4.9,2,46.2,2.47,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,343,437,1118847013200,7.555,1493.764,6452220.925,1872367.23,14.5,4.9,2,46.28,-1.27,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,344,437,1118847013300,7.547,1498.389,6452224.401,1872364.184,14.5,4.9,2,46.21,-1.35,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,345,437,1118847013400,7.538,1502.98,6452227.829,1872361.181,14.5,4.9,2,46.29,2.57,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,346,437,1118847013500,7.512,1507.592,6452231.309,1872358.155,14.5,4.9,2,46.74,6.86,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
2,347,437,1118847013600,7.501,1512.286,6452234.845,1872355.06,14.5,4.9,2,47.49,8.72,1,NA,NA,NA,NA,NA,NA,0,10,0,0,us-101
